device_id,firmware_version,timestamp,error_code,severity,model,region
DEV_0275,10.194.12,2087-07-17 00:00:00,ERR_BOOT_100,high,Roku Ultra,APAC
DEV_0254,10.194.12,2087-07-16 00:00:00,ERR_CRASH_104,medium,Roku Express,APAC
DEV_0069,10.194.12,2087-06-18 00:00:00,ERR_NETWORK_105,medium,Roku Express,LATAM
DEV_0024,10.194.12,2087-07-05 00:00:00,ERR_CRASH_104,low,Roku Express,APAC
DEV_0265,10.194.12,2087-07-16 00:00:00,ERR_NETWORK_105,low,Roku Express,EU
DEV_0191,10.194.12,2087-07-15 00:00:00,ERR_UPDATE_103,low,Roku Express,EU
DEV_0367,10.194.12,2087-06-16 00:00:00,ERR_NETWORK_102,low,Roku Streaming Stick+,EU
DEV_0184,10.194.12,2087-07-07 00:00:00,ERR_BOOT_104,low,Roku Premiere,EU
DEV_0435,10.194.12,2087-06-25 00:00:00,ERR_BOOT_101,high,Roku Express,EU
DEV_0102,10.194.12,2087-07-09 00:00:00,ERR_UPDATE_103,high,Roku Premiere,NA
DEV_0312,10.194.12,2087-07-30 00:00:00,ERR_CRASH_101,low,Roku Express,EU
DEV_0477,10.194.12,2087-07-10 00:00:00,ERR_CRASH_105,medium,Roku TV,EU
DEV_0032,10.194.12,2087-07-22 00:00:00,ERR_NETWORK_106,low,Roku Streaming Stick+,EU
DEV_0448,10.194.12,2087-07-06 00:00:00,ERR_CRASH_108,high,Roku Streaming Stick+,EU
DEV_0497,10.194.12,2087-06-14 00:00:00,ERR_UPDATE_102,low,Roku Premiere,LATAM
DEV_0108,10.194.12,2087-07-21 00:00:00,ERR_NETWORK_103,medium,Roku Express,APAC
DEV_0411,10.194.12,2087-07-31 00:00:00,ERR_BOOT_106,medium,Roku Express,LATAM
DEV_0179,10.194.12,2087-07-24 00:00:00,ERR_NETWORK_102,high,Roku Express,NA
DEV_0476,10.194.12,2087-07-18 00:00:00,ERR_STREAM_108,low,Roku TV,LATAM
DEV_0146,10.194.12,2087-06-15 00:00:00,ERR_CRASH_104,low,Roku Express,EU
DEV_0461,10.194.12,2087-07-05 00:00:00,ERR_CRASH_105,low,Roku Express,APAC
DEV_0452,10.194.12,2087-06-20 00:00:00,ERR_CRASH_101,medium,Roku Express,APAC
DEV_0364,10.194.12,2087-07-18 00:00:00,ERR_STREAM_107,medium,Roku Ultra,EU
DEV_0159,10.194.12,2087-07-10 00:00:00,ERR_CRASH_103,low,Roku TV,EU
DEV_0357,10.194.12,2087-07-28 00:00:00,ERR_NETWORK_107,critical,Roku Streaming Stick+,LATAM
DEV_0410,10.194.12,2087-07-11 00:00:00,ERR_UPDATE_103,low,Roku Express,APAC
DEV_0466,10.194.12,2087-07-10 00:00:00,ERR_UPDATE_105,high,Roku Express,NA
DEV_0169,10.194.12,2087-06-29 00:00:00,ERR_CRASH_109,medium,Roku TV,EU
DEV_0485,10.194.12,2087-08-02 00:00:00,ERR_BOOT_103,medium,Roku Premiere,LATAM
DEV_0174,10.194.12,2087-06-18 00:00:00,ERR_NETWORK_101,low,Roku Premiere,EU
DEV_0255,10.194.12,2087-07-20 00:00:00,ERR_UPDATE_100,low,Roku Streaming Stick+,EU
DEV_0490,10.194.12,2087-07-14 00:00:00,ERR_STREAM_108,low,Roku Ultra,LATAM
DEV_0401,10.194.12,2087-07-13 00:00:00,ERR_BOOT_107,medium,Roku Premiere,LATAM
DEV_0126,10.194.12,2087-07-02 00:00:00,ERR_NETWORK_106,low,Roku Ultra,EU
DEV_0120,10.194.12,2087-06-30 00:00:00,ERR_STREAM_103,low,Roku TV,LATAM
DEV_0400,10.194.12,2087-07-25 00:00:00,ERR_CRASH_101,critical,Roku Ultra,EU
DEV_0008,10.194.12,2087-06-28 00:00:00,ERR_BOOT_103,medium,Roku Express,APAC
DEV_0435,10.194.12,2087-07-18 00:00:00,ERR_STREAM_106,low,Roku Ultra,EU
DEV_0391,10.194.12,2087-07-05 00:00:00,ERR_NETWORK_108,low,Roku TV,APAC
DEV_0438,10.194.12,2087-07-13 00:00:00,ERR_STREAM_106,high,Roku Express,NA
DEV_0288,10.194.12,2087-07-28 00:00:00,ERR_STREAM_101,high,Roku Ultra,EU
DEV_0273,10.194.12,2087-07-16 00:00:00,ERR_NETWORK_109,high,Roku Streaming Stick+,EU
DEV_0267,10.194.12,2087-06-14 00:00:00,ERR_UPDATE_109,high,Roku Ultra,APAC
DEV_0092,10.194.12,2087-07-24 00:00:00,ERR_BOOT_100,low,Roku Streaming Stick+,NA
DEV_0410,10.194.12,2087-06-19 00:00:00,ERR_CRASH_101,high,Roku Streaming Stick+,LATAM
DEV_0339,10.194.12,2087-07-11 00:00:00,ERR_STREAM_107,low,Roku Express,EU
DEV_0419,10.194.12,2087-06-23 00:00:00,ERR_UPDATE_100,medium,Roku Express,APAC
DEV_0316,10.194.12,2087-06-16 00:00:00,ERR_CRASH_100,medium,Roku TV,EU
DEV_0226,10.194.13,2087-08-20 00:00:00,ERR_STREAM_103,low,Roku Express,APAC
DEV_0105,10.194.13,2087-07-26 00:00:00,ERR_CRASH_101,critical,Roku Premiere,LATAM
DEV_0447,10.194.13,2087-07-21 00:00:00,ERR_STREAM_106,low,Roku Ultra,APAC
DEV_0438,10.194.13,2087-07-31 00:00:00,ERR_BOOT_108,medium,Roku Ultra,LATAM
DEV_0215,10.194.13,2087-09-06 00:00:00,ERR_STREAM_108,medium,Roku Express,APAC
DEV_0003,10.194.13,2087-07-30 00:00:00,ERR_STREAM_103,high,Roku TV,LATAM
DEV_0452,10.194.13,2087-08-01 00:00:00,ERR_STREAM_108,medium,Roku TV,LATAM
DEV_0161,10.194.13,2087-07-31 00:00:00,ERR_STREAM_108,medium,Roku Streaming Stick+,EU
DEV_0297,10.194.13,2087-07-23 00:00:00,ERR_NETWORK_104,low,Roku Ultra,APAC
DEV_0485,10.194.13,2087-07-26 00:00:00,ERR_CRASH_102,low,Roku Ultra,NA
DEV_0013,10.194.13,2087-07-25 00:00:00,ERR_UPDATE_102,critical,Roku TV,NA
DEV_0121,10.194.13,2087-08-03 00:00:00,ERR_CRASH_105,medium,Roku Streaming Stick+,APAC
DEV_0108,10.194.13,2087-08-04 00:00:00,ERR_UPDATE_104,medium,Roku Ultra,APAC
DEV_0088,10.194.13,2087-07-28 00:00:00,ERR_NETWORK_108,medium,Roku Ultra,LATAM
DEV_0201,10.194.13,2087-08-30 00:00:00,ERR_CRASH_101,medium,Roku Premiere,EU
DEV_0399,10.194.13,2087-07-31 00:00:00,ERR_BOOT_101,medium,Roku Streaming Stick+,APAC
DEV_0045,10.194.13,2087-09-05 00:00:00,ERR_CRASH_102,high,Roku Premiere,NA
DEV_0010,10.194.13,2087-09-04 00:00:00,ERR_BOOT_105,high,Roku TV,EU
DEV_0387,10.194.13,2087-08-05 00:00:00,ERR_NETWORK_102,high,Roku TV,APAC
DEV_0349,10.194.13,2087-08-04 00:00:00,ERR_CRASH_100,low,Roku Premiere,EU
DEV_0140,10.194.13,2087-08-30 00:00:00,ERR_CRASH_104,medium,Roku Streaming Stick+,EU
DEV_0239,10.194.13,2087-08-19 00:00:00,ERR_UPDATE_108,medium,Roku Ultra,LATAM
DEV_0060,10.194.13,2087-08-20 00:00:00,ERR_STREAM_101,low,Roku TV,EU
DEV_0087,10.194.13,2087-07-27 00:00:00,ERR_UPDATE_105,medium,Roku TV,NA
DEV_0145,10.194.13,2087-07-19 00:00:00,ERR_CRASH_102,low,Roku TV,NA
DEV_0144,10.194.13,2087-07-29 00:00:00,ERR_NETWORK_105,low,Roku Express,LATAM
DEV_0035,10.194.13,2087-08-02 00:00:00,ERR_CRASH_106,low,Roku Ultra,LATAM
DEV_0498,10.194.13,2087-07-26 00:00:00,ERR_BOOT_104,low,Roku Premiere,APAC
DEV_0277,10.194.13,2087-08-20 00:00:00,ERR_NETWORK_105,high,Roku Ultra,EU
DEV_0052,10.194.13,2087-07-22 00:00:00,ERR_CRASH_105,high,Roku Ultra,NA
DEV_0163,10.194.13,2087-09-05 00:00:00,ERR_BOOT_108,medium,Roku TV,NA
DEV_0387,10.194.13,2087-09-05 00:00:00,ERR_NETWORK_104,medium,Roku TV,LATAM
DEV_0092,10.194.13,2087-09-05 00:00:00,ERR_BOOT_102,medium,Roku Ultra,NA
DEV_0073,10.194.13,2087-07-18 00:00:00,ERR_NETWORK_106,low,Roku Streaming Stick+,LATAM
DEV_0458,10.194.13,2087-08-27 00:00:00,ERR_STREAM_101,low,Roku Streaming Stick+,APAC
DEV_0075,10.194.13,2087-08-07 00:00:00,ERR_UPDATE_109,high,Roku Express,NA
DEV_0078,10.194.13,2087-08-12 00:00:00,ERR_BOOT_100,medium,Roku Streaming Stick+,APAC
DEV_0099,10.194.13,2087-08-13 00:00:00,ERR_STREAM_108,medium,Roku Ultra,NA
DEV_0218,10.194.13,2087-08-07 00:00:00,ERR_NETWORK_109,critical,Roku Express,NA
DEV_0215,10.194.13,2087-08-17 00:00:00,ERR_STREAM_101,medium,Roku Streaming Stick+,NA
DEV_0090,10.194.13,2087-08-13 00:00:00,ERR_UPDATE_105,medium,Roku Streaming Stick+,LATAM
DEV_0434,10.194.13,2087-08-19 00:00:00,ERR_UPDATE_104,low,Roku Premiere,APAC
DEV_0450,10.194.13,2087-08-07 00:00:00,ERR_NETWORK_101,medium,Roku Ultra,APAC
DEV_0143,10.194.13,2087-08-18 00:00:00,ERR_STREAM_102,high,Roku Express,NA
DEV_0106,10.194.13,2087-08-25 00:00:00,ERR_UPDATE_100,medium,Roku Premiere,EU
DEV_0092,10.194.13,2087-07-20 00:00:00,ERR_BOOT_103,low,Roku Premiere,NA
DEV_0035,10.194.13,2087-07-19 00:00:00,ERR_CRASH_104,medium,Roku Premiere,EU
DEV_0476,10.194.13,2087-07-27 00:00:00,ERR_STREAM_100,low,Roku TV,NA
DEV_0217,10.194.13,2087-07-30 00:00:00,ERR_CRASH_108,high,Roku Ultra,LATAM
DEV_0386,10.194.13,2087-09-01 00:00:00,ERR_UPDATE_106,medium,Roku Streaming Stick+,NA
DEV_0114,10.194.13,2087-09-03 00:00:00,ERR_BOOT_109,low,Roku Express,APAC
DEV_0120,10.194.13,2087-09-05 00:00:00,ERR_BOOT_100,medium,Roku Streaming Stick+,NA
DEV_0201,10.194.13,2087-08-14 00:00:00,ERR_NETWORK_102,medium,Roku Express,NA
DEV_0137,10.194.13,2087-08-30 00:00:00,ERR_STREAM_108,medium,Roku Ultra,APAC
DEV_0091,10.194.13,2087-08-16 00:00:00,ERR_STREAM_100,low,Roku Streaming Stick+,APAC
DEV_0113,10.194.13,2087-08-24 00:00:00,ERR_NETWORK_107,medium,Roku Streaming Stick+,LATAM
DEV_0184,10.194.13,2087-09-02 00:00:00,ERR_UPDATE_104,critical,Roku TV,NA
DEV_0450,10.194.13,2087-09-03 00:00:00,ERR_CRASH_109,low,Roku Express,EU
DEV_0116,10.194.13,2087-08-16 00:00:00,ERR_CRASH_109,medium,Roku Ultra,LATAM
DEV_0162,10.194.13,2087-08-13 00:00:00,ERR_STREAM_109,high,Roku Express,APAC
DEV_0262,10.194.13,2087-08-08 00:00:00,ERR_BOOT_100,medium,Roku TV,LATAM
DEV_0051,10.194.13,2087-08-28 00:00:00,ERR_CRASH_100,medium,Roku Express,EU
DEV_0295,10.194.13,2087-08-29 00:00:00,ERR_NETWORK_100,low,Roku Premiere,EU
DEV_0027,10.195.0,2087-08-22 00:00:00,ERR_CRASH_108,medium,Roku Premiere,EU
DEV_0105,10.195.0,2087-09-10 00:00:00,ERR_STREAM_105,medium,Roku Streaming Stick+,EU
DEV_0225,10.195.0,2087-09-06 00:00:00,ERR_NETWORK_109,low,Roku Streaming Stick+,APAC
DEV_0098,10.195.0,2087-09-15 00:00:00,ERR_STREAM_100,medium,Roku Streaming Stick+,NA
DEV_0454,10.195.0,2087-09-02 00:00:00,ERR_BOOT_100,low,Roku Premiere,NA
DEV_0143,10.195.0,2087-09-01 00:00:00,ERR_CRASH_100,low,Roku TV,APAC
DEV_0446,10.195.0,2087-09-05 00:00:00,ERR_NETWORK_101,high,Roku Streaming Stick+,NA
DEV_0469,10.195.0,2087-08-12 00:00:00,ERR_UPDATE_109,low,Roku Streaming Stick+,NA
DEV_0003,10.195.0,2087-08-12 00:00:00,ERR_NETWORK_104,medium,Roku TV,APAC
DEV_0004,10.195.0,2087-09-13 00:00:00,ERR_UPDATE_106,critical,Roku Streaming Stick+,LATAM
DEV_0100,10.195.0,2087-09-01 00:00:00,ERR_NETWORK_106,critical,Roku TV,APAC
DEV_0451,10.195.0,2087-08-28 00:00:00,ERR_NETWORK_106,low,Roku TV,NA
DEV_0264,10.195.0,2087-08-29 00:00:00,ERR_BOOT_104,low,Roku Premiere,NA
DEV_0460,10.195.0,2087-09-08 00:00:00,ERR_BOOT_104,high,Roku Premiere,APAC
DEV_0171,10.195.0,2087-09-16 00:00:00,ERR_BOOT_102,low,Roku Express,EU
DEV_0233,10.195.0,2087-08-18 00:00:00,ERR_NETWORK_107,low,Roku Premiere,NA
DEV_0405,10.195.0,2087-08-25 00:00:00,ERR_CRASH_108,high,Roku Express,NA
DEV_0255,10.195.0,2087-08-26 00:00:00,ERR_BOOT_100,low,Roku Express,NA
DEV_0490,10.195.0,2087-08-25 00:00:00,ERR_CRASH_107,high,Roku Premiere,APAC
DEV_0317,10.195.0,2087-08-23 00:00:00,ERR_UPDATE_104,medium,Roku Premiere,LATAM
DEV_0007,10.195.0,2087-09-12 00:00:00,ERR_BOOT_105,low,Roku Streaming Stick+,LATAM
DEV_0424,10.195.0,2087-09-24 00:00:00,ERR_CRASH_107,low,Roku Express,APAC
DEV_0169,10.195.0,2087-08-16 00:00:00,ERR_NETWORK_106,low,Roku TV,APAC
DEV_0379,10.195.0,2087-09-16 00:00:00,ERR_UPDATE_100,low,Roku Premiere,APAC
DEV_0490,10.195.0,2087-08-25 00:00:00,ERR_STREAM_106,medium,Roku TV,APAC
DEV_0326,10.195.0,2087-08-20 00:00:00,ERR_NETWORK_101,medium,Roku Express,EU
DEV_0439,10.195.0,2087-08-16 00:00:00,ERR_NETWORK_104,critical,Roku Premiere,LATAM
DEV_0280,10.195.0,2087-08-12 00:00:00,ERR_STREAM_108,low,Roku Premiere,APAC
DEV_0388,10.195.0,2087-09-27 00:00:00,ERR_CRASH_109,high,Roku Ultra,APAC
DEV_0346,10.195.0,2087-08-26 00:00:00,ERR_BOOT_104,low,Roku Premiere,APAC
DEV_0493,10.195.0,2087-09-21 00:00:00,ERR_STREAM_106,medium,Roku Premiere,LATAM
DEV_0200,10.195.0,2087-08-27 00:00:00,ERR_CRASH_109,low,Roku Streaming Stick+,LATAM
DEV_0299,10.195.0,2087-09-04 00:00:00,ERR_UPDATE_100,medium,Roku Premiere,NA
DEV_0186,10.195.0,2087-09-24 00:00:00,ERR_NETWORK_103,high,Roku TV,NA
DEV_0042,10.195.0,2087-09-23 00:00:00,ERR_NETWORK_107,medium,Roku TV,EU
DEV_0092,10.195.0,2087-09-07 00:00:00,ERR_NETWORK_102,low,Roku Streaming Stick+,APAC
DEV_0125,10.195.0,2087-09-13 00:00:00,ERR_UPDATE_107,low,Roku Ultra,NA
DEV_0477,10.195.0,2087-09-01 00:00:00,ERR_CRASH_102,high,Roku Express,EU
DEV_0496,10.195.0,2087-08-23 00:00:00,ERR_CRASH_101,medium,Roku Express,LATAM
DEV_0438,10.195.0,2087-08-11 00:00:00,ERR_BOOT_101,low,Roku Express,APAC
DEV_0326,10.195.1,2087-09-28 00:00:00,ERR_NETWORK_107,medium,Roku Express,EU
DEV_0132,10.195.1,2087-09-29 00:00:00,ERR_STREAM_108,high,Roku Premiere,APAC
DEV_0124,10.195.1,2087-09-20 00:00:00,ERR_NETWORK_108,medium,Roku TV,APAC
DEV_0146,10.195.1,2087-10-31 00:00:00,ERR_NETWORK_109,low,Roku Premiere,APAC
DEV_0320,10.195.1,2087-10-26 00:00:00,ERR_STREAM_108,low,Roku Express,NA
DEV_0261,10.195.1,2087-10-09 00:00:00,ERR_NETWORK_106,high,Roku Streaming Stick+,LATAM
DEV_0064,10.195.1,2087-10-09 00:00:00,ERR_NETWORK_105,high,Roku Ultra,APAC
DEV_0356,10.195.1,2087-09-14 00:00:00,ERR_CRASH_109,critical,Roku Ultra,LATAM
DEV_0227,10.195.1,2087-09-23 00:00:00,ERR_BOOT_102,high,Roku Ultra,NA
DEV_0150,10.195.1,2087-10-23 00:00:00,ERR_NETWORK_108,critical,Roku Premiere,APAC
DEV_0031,10.195.1,2087-10-13 00:00:00,ERR_UPDATE_109,critical,Roku Streaming Stick+,NA
DEV_0332,10.195.1,2087-09-24 00:00:00,ERR_UPDATE_107,low,Roku Express,APAC
DEV_0315,10.195.1,2087-09-29 00:00:00,ERR_CRASH_108,low,Roku TV,APAC
DEV_0206,10.195.1,2087-10-12 00:00:00,ERR_BOOT_107,medium,Roku TV,LATAM
DEV_0399,10.195.1,2087-09-21 00:00:00,ERR_STREAM_102,high,Roku TV,LATAM
DEV_0324,10.195.1,2087-10-15 00:00:00,ERR_NETWORK_100,low,Roku TV,LATAM
DEV_0442,10.195.1,2087-10-19 00:00:00,ERR_UPDATE_109,medium,Roku Ultra,LATAM
DEV_0474,10.195.1,2087-10-01 00:00:00,ERR_UPDATE_109,medium,Roku Ultra,EU
DEV_0466,10.195.1,2087-09-25 00:00:00,ERR_STREAM_100,high,Roku Premiere,EU
DEV_0386,10.195.1,2087-10-02 00:00:00,ERR_UPDATE_100,high,Roku Premiere,APAC
DEV_0411,10.195.1,2087-10-02 00:00:00,ERR_UPDATE_104,medium,Roku Premiere,NA
DEV_0057,10.195.1,2087-10-21 00:00:00,ERR_NETWORK_109,high,Roku Ultra,EU
DEV_0423,10.195.1,2087-09-19 00:00:00,ERR_NETWORK_105,medium,Roku Express,APAC
DEV_0160,10.195.1,2087-10-20 00:00:00,ERR_STREAM_104,medium,Roku Streaming Stick+,EU
DEV_0190,10.195.1,2087-10-17 00:00:00,ERR_STREAM_107,medium,Roku Ultra,NA
DEV_0156,10.195.1,2087-10-12 00:00:00,ERR_UPDATE_106,low,Roku Ultra,LATAM
DEV_0038,10.195.1,2087-09-16 00:00:00,ERR_BOOT_107,high,Roku Streaming Stick+,NA
DEV_0319,10.195.1,2087-10-18 00:00:00,ERR_NETWORK_100,high,Roku Express,LATAM
DEV_0387,10.195.1,2087-10-25 00:00:00,ERR_STREAM_108,medium,Roku Premiere,APAC
DEV_0116,10.195.1,2087-09-30 00:00:00,ERR_CRASH_101,medium,Roku Premiere,NA
DEV_0252,10.195.1,2087-10-22 00:00:00,ERR_BOOT_109,medium,Roku Premiere,EU
DEV_0436,10.195.1,2087-10-20 00:00:00,ERR_UPDATE_109,low,Roku TV,EU
DEV_0414,10.195.1,2087-10-24 00:00:00,ERR_CRASH_105,low,Roku Streaming Stick+,EU
DEV_0247,10.195.1,2087-10-17 00:00:00,ERR_UPDATE_105,high,Roku Ultra,NA
DEV_0295,10.195.1,2087-09-13 00:00:00,ERR_STREAM_101,high,Roku Premiere,EU
DEV_0260,10.195.1,2087-09-16 00:00:00,ERR_UPDATE_105,low,Roku Premiere,NA
DEV_0052,10.195.1,2087-10-17 00:00:00,ERR_BOOT_106,critical,Roku Streaming Stick+,LATAM
DEV_0359,10.195.1,2087-09-23 00:00:00,ERR_BOOT_104,low,Roku Ultra,LATAM
DEV_0406,10.195.1,2087-09-14 00:00:00,ERR_UPDATE_105,low,Roku TV,EU
DEV_0242,10.195.1,2087-10-05 00:00:00,ERR_UPDATE_106,medium,Roku Express,APAC
DEV_0271,10.195.1,2087-10-17 00:00:00,ERR_NETWORK_103,high,Roku Streaming Stick+,EU
DEV_0449,10.195.1,2087-10-23 00:00:00,ERR_BOOT_102,low,Roku Ultra,EU
DEV_0375,10.195.1,2087-10-16 00:00:00,ERR_STREAM_103,medium,Roku Streaming Stick+,EU
DEV_0410,10.195.1,2087-10-07 00:00:00,ERR_STREAM_100,high,Roku Premiere,APAC
DEV_0033,10.195.1,2087-10-14 00:00:00,ERR_STREAM_109,low,Roku Ultra,LATAM
DEV_0279,10.195.1,2087-10-14 00:00:00,ERR_BOOT_104,low,Roku Ultra,LATAM
DEV_0236,10.195.1,2087-10-17 00:00:00,ERR_NETWORK_101,low,Roku Premiere,NA
DEV_0164,10.195.1,2087-11-01 00:00:00,ERR_UPDATE_106,low,Roku Express,APAC
DEV_0468,10.195.1,2087-10-10 00:00:00,ERR_BOOT_107,high,Roku Premiere,EU
DEV_0179,10.195.1,2087-09-22 00:00:00,ERR_UPDATE_109,low,Roku Premiere,EU
DEV_0232,10.195.1,2087-09-19 00:00:00,ERR_STREAM_105,medium,Roku Streaming Stick+,EU
DEV_0382,10.195.1,2087-10-22 00:00:00,ERR_CRASH_104,low,Roku TV,EU
DEV_0474,10.195.1,2087-10-25 00:00:00,ERR_UPDATE_101,low,Roku Ultra,LATAM
DEV_0275,10.195.2,2087-10-30 00:00:00,ERR_CRASH_102,low,Roku Express,LATAM
DEV_0343,10.195.2,2087-10-06 00:00:00,ERR_BOOT_109,medium,Roku Streaming Stick+,EU
DEV_0388,10.195.2,2087-11-06 00:00:00,ERR_STREAM_101,high,Roku Ultra,LATAM
DEV_0036,10.195.2,2087-11-21 00:00:00,ERR_STREAM_102,medium,Roku Ultra,NA
DEV_0090,10.195.2,2087-11-21 00:00:00,ERR_BOOT_102,medium,Roku Ultra,NA
DEV_0418,10.195.2,2087-11-15 00:00:00,ERR_UPDATE_103,low,Roku Premiere,LATAM
DEV_0121,10.195.2,2087-10-25 00:00:00,ERR_BOOT_103,medium,Roku Premiere,EU
DEV_0285,10.195.2,2087-11-11 00:00:00,ERR_STREAM_102,high,Roku Express,APAC
DEV_0184,10.195.2,2087-10-27 00:00:00,ERR_UPDATE_107,low,Roku Ultra,NA
DEV_0419,10.195.2,2087-10-25 00:00:00,ERR_STREAM_105,medium,Roku Ultra,LATAM
DEV_0013,10.195.2,2087-10-25 00:00:00,ERR_STREAM_109,low,Roku Express,EU
DEV_0377,10.195.2,2087-11-14 00:00:00,ERR_STREAM_100,medium,Roku Premiere,NA
DEV_0346,10.195.2,2087-11-16 00:00:00,ERR_CRASH_108,medium,Roku Express,NA
DEV_0155,10.195.2,2087-10-09 00:00:00,ERR_BOOT_104,medium,Roku Express,NA
DEV_0321,10.195.2,2087-10-30 00:00:00,ERR_STREAM_102,low,Roku Express,APAC
DEV_0034,10.195.2,2087-11-09 00:00:00,ERR_NETWORK_103,medium,Roku Streaming Stick+,EU
DEV_0227,10.195.2,2087-10-29 00:00:00,ERR_UPDATE_109,high,Roku Express,APAC
DEV_0160,10.195.2,2087-10-23 00:00:00,ERR_UPDATE_106,low,Roku Express,LATAM
DEV_0049,10.195.2,2087-10-20 00:00:00,ERR_STREAM_103,medium,Roku Ultra,NA
DEV_0318,10.195.2,2087-10-11 00:00:00,ERR_BOOT_109,low,Roku Streaming Stick+,APAC
DEV_0416,10.195.2,2087-10-22 00:00:00,ERR_UPDATE_106,medium,Roku Premiere,LATAM
DEV_0363,10.195.2,2087-11-16 00:00:00,ERR_NETWORK_104,medium,Roku Premiere,NA
DEV_0397,10.195.2,2087-11-10 00:00:00,ERR_STREAM_105,low,Roku Streaming Stick+,APAC
DEV_0309,10.195.2,2087-11-08 00:00:00,ERR_UPDATE_109,medium,Roku TV,APAC
DEV_0043,10.195.2,2087-10-18 00:00:00,ERR_NETWORK_100,high,Roku Premiere,LATAM
DEV_0353,10.195.2,2087-10-13 00:00:00,ERR_BOOT_101,high,Roku Streaming Stick+,NA
DEV_0192,10.195.2,2087-10-20 00:00:00,ERR_UPDATE_104,high,Roku Streaming Stick+,EU
DEV_0411,10.195.2,2087-10-16 00:00:00,ERR_UPDATE_103,medium,Roku Express,APAC
DEV_0404,10.195.2,2087-10-24 00:00:00,ERR_BOOT_109,medium,Roku Express,LATAM
DEV_0336,10.195.2,2087-11-21 00:00:00,ERR_STREAM_108,low,Roku Streaming Stick+,EU
DEV_0316,10.195.2,2087-10-06 00:00:00,ERR_BOOT_107,low,Roku Ultra,LATAM
DEV_0230,10.195.2,2087-10-16 00:00:00,ERR_STREAM_106,high,Roku Ultra,APAC
DEV_0139,10.195.2,2087-11-12 00:00:00,ERR_STREAM_100,low,Roku TV,LATAM
DEV_0267,10.195.2,2087-11-15 00:00:00,ERR_NETWORK_107,medium,Roku Streaming Stick+,NA
DEV_0072,10.195.2,2087-11-15 00:00:00,ERR_UPDATE_108,high,Roku Premiere,NA
DEV_0334,10.195.2,2087-10-06 00:00:00,ERR_BOOT_103,low,Roku Ultra,LATAM
DEV_0480,10.195.2,2087-10-23 00:00:00,ERR_UPDATE_106,medium,Roku Express,APAC
DEV_0428,10.195.2,2087-10-23 00:00:00,ERR_NETWORK_105,high,Roku Express,EU
DEV_0135,10.195.2,2087-10-26 00:00:00,ERR_STREAM_102,medium,Roku TV,NA
DEV_0472,10.195.2,2087-11-20 00:00:00,ERR_BOOT_103,medium,Roku Ultra,LATAM
DEV_0344,10.195.2,2087-10-02 00:00:00,ERR_CRASH_105,medium,Roku TV,EU
DEV_0363,10.195.2,2087-11-12 00:00:00,ERR_BOOT_107,low,Roku TV,LATAM
DEV_0200,10.195.2,2087-11-02 00:00:00,ERR_BOOT_106,high,Roku Premiere,LATAM
DEV_0150,10.195.2,2087-10-18 00:00:00,ERR_CRASH_106,low,Roku Streaming Stick+,LATAM
DEV_0402,10.195.2,2087-11-08 00:00:00,ERR_BOOT_108,low,Roku Ultra,LATAM
DEV_0435,10.195.2,2087-10-26 00:00:00,ERR_STREAM_105,medium,Roku TV,EU
DEV_0436,10.195.2,2087-10-28 00:00:00,ERR_NETWORK_102,high,Roku Streaming Stick+,LATAM
DEV_0091,10.195.2,2087-10-21 00:00:00,ERR_UPDATE_100,medium,Roku Express,LATAM
DEV_0408,10.195.2,2087-11-03 00:00:00,ERR_UPDATE_108,low,Roku Express,APAC
DEV_0153,10.195.2,2087-11-06 00:00:00,ERR_UPDATE_102,medium,Roku Streaming Stick+,NA
DEV_0178,10.195.2,2087-10-06 00:00:00,ERR_NETWORK_102,high,Roku TV,LATAM
DEV_0235,10.195.2,2087-10-04 00:00:00,ERR_UPDATE_108,low,Roku Premiere,LATAM
DEV_0036,10.195.3,2087-11-18 00:00:00,ERR_CRASH_103,low,Roku Ultra,LATAM
DEV_0026,10.195.3,2087-12-05 00:00:00,ERR_UPDATE_108,medium,Roku Ultra,EU
DEV_0466,10.195.3,2087-11-18 00:00:00,ERR_NETWORK_104,low,Roku Streaming Stick+,APAC
DEV_0133,10.195.3,2087-11-25 00:00:00,ERR_NETWORK_105,low,Roku Streaming Stick+,EU
DEV_0272,10.195.3,2087-12-12 00:00:00,ERR_NETWORK_107,medium,Roku Streaming Stick+,NA
DEV_0065,10.195.3,2087-11-11 00:00:00,ERR_CRASH_106,medium,Roku Express,EU
DEV_0394,10.195.3,2087-11-06 00:00:00,ERR_BOOT_103,medium,Roku Premiere,EU
DEV_0122,10.195.3,2087-12-21 00:00:00,ERR_BOOT_107,low,Roku Express,EU
DEV_0232,10.195.3,2087-11-09 00:00:00,ERR_STREAM_105,low,Roku Streaming Stick+,APAC
DEV_0275,10.195.3,2087-12-20 00:00:00,ERR_NETWORK_103,high,Roku Premiere,APAC
DEV_0072,10.195.3,2087-11-05 00:00:00,ERR_CRASH_109,medium,Roku Ultra,EU
DEV_0432,10.195.3,2087-11-05 00:00:00,ERR_STREAM_108,critical,Roku Streaming Stick+,LATAM
DEV_0474,10.195.3,2087-11-16 00:00:00,ERR_CRASH_107,medium,Roku Streaming Stick+,APAC
DEV_0058,10.195.3,2087-11-28 00:00:00,ERR_BOOT_105,medium,Roku Express,LATAM
